name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Mr. Brightside,The Killers,0.512,0.817,7.0,-3.154,1.0,0.142,0.0505,0.0,0.0775,0.552,154.607,audio_features,3ItzRpwvKtkDSNdRSjXu7Z,spotify:track:3ItzRpwvKtkDSNdRSjXu7Z,https://api.spotify.com/v1/tracks/3ItzRpwvKtkDSNdRSjXu7Z,https://api.spotify.com/v1/audio-analysis/3ItzRpwvKtkDSNdRSjXu7Z,215173.0,4.0
Mardy Bum,Arctic Monkeys,0.544,0.925,9.0,-3.828,0.0,0.0406,0.00327,0.000399,0.284,0.789,101.984,audio_features,7H5WVBQdSnJ1zmu8JoD6pg,spotify:track:7H5WVBQdSnJ1zmu8JoD6pg,https://api.spotify.com/v1/tracks/7H5WVBQdSnJ1zmu8JoD6pg,https://api.spotify.com/v1/audio-analysis/7H5WVBQdSnJ1zmu8JoD6pg,166792.0,4.0
Last Nite,The Strokes,0.286,0.822,9.0,-3.366,0.0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96,audio_features,6TlQ5fbojNRuG0hPQMbxeW,spotify:track:6TlQ5fbojNRuG0hPQMbxeW,https://api.spotify.com/v1/tracks/6TlQ5fbojNRuG0hPQMbxeW,https://api.spotify.com/v1/audio-analysis/6TlQ5fbojNRuG0hPQMbxeW,276667.0,4.0
Bitter Sweet Symphony - Remastered 2016,The Verve,0.586,0.777,5.0,-6.185,0.0,0.0303,4.78e-05,0.00147,0.0729,0.424,143.339,audio_features,0Ui05Ov0s4PnRc4JI3Pilg,spotify:track:0Ui05Ov0s4PnRc4JI3Pilg,https://api.spotify.com/v1/tracks/0Ui05Ov0s4PnRc4JI3Pilg,https://api.spotify.com/v1/audio-analysis/0Ui05Ov0s4PnRc4JI3Pilg,220468.0,4.0
Seven Nation Army,The White Stripes,0.492,0.81,7.0,-5.315,1.0,0.0847,0.0416,0.00379,0.117,0.245,149.954,audio_features,1YLJVmuzeM2YSUkCCaTNUB,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840.0,4.0
Rebellion (Lies),Arcade Fire,0.579,0.865,6.0,-4.692,1.0,0.0302,5.63e-05,0.000221,0.649,0.358,104.99,audio_features,25nzKGDiua1lE9Qo5V19GL,spotify:track:25nzKGDiua1lE9Qo5V19GL,https://api.spotify.com/v1/tracks/25nzKGDiua1lE9Qo5V19GL,https://api.spotify.com/v1/audio-analysis/25nzKGDiua1lE9Qo5V19GL,246600.0,4.0
Age of Consent - 2015 Remaster,New Order,0.636,0.676,2.0,-3.442,1.0,0.0263,0.0807,0.0,0.0831,0.273,113.98,audio_features,2tznHmp70DxMyr2XhWLOW0,spotify:track:2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/tracks/2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/audio-analysis/2tznHmp70DxMyr2XhWLOW0,208760.0,4.0
Take Me Out,Franz Ferdinand,0.356,0.872,2.0,-7.837,1.0,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,5G1sTBGbZT5o4PNRc75RKI,spotify:track:5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/tracks/5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/audio-analysis/5G1sTBGbZT5o4PNRc75RKI,193653.0,4.0
Lisztomania,Phoenix,0.463,0.836,2.0,-2.776,0.0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,audio_features,6BqWhxll86CGGE6WxgdRqG,spotify:track:6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/tracks/6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/audio-analysis/6BqWhxll86CGGE6WxgdRqG,165120.0,4.0
Pumped Up Kicks,Foster The People,0.446,0.91,7.0,-4.481,0.0,0.0652,0.000254,9.76e-05,0.077,0.325,133.053,audio_features,1B241LRKmK6qDDTZfUajmm,spotify:track:1B241LRKmK6qDDTZfUajmm,https://api.spotify.com/v1/tracks/1B241LRKmK6qDDTZfUajmm,https://api.spotify.com/v1/audio-analysis/1B241LRKmK6qDDTZfUajmm,236887.0,4.0
When You Were Young,The Killers,0.542,0.91,7.0,-8.924,1.0,0.0873,0.00228,0.00524,0.0686,0.775,101.774,audio_features,0gdmDP6xy3ZV7JNoHWAN9k,spotify:track:0gdmDP6xy3ZV7JNoHWAN9k,https://api.spotify.com/v1/tracks/0gdmDP6xy3ZV7JNoHWAN9k,https://api.spotify.com/v1/audio-analysis/0gdmDP6xy3ZV7JNoHWAN9k,173320.0,4.0
Friday I'm in Love,The Cure,0.595,0.896,10.0,-2.951,1.0,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,audio_features,2Iq6HhIquO7JKr0KfTNLzU,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/tracks/2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/audio-analysis/2Iq6HhIquO7JKr0KfTNLzU,204812.0,4.0
Ho Hey,The Lumineers,0.638,0.535,9.0,-7.792,0.0,0.0415,0.623,0.0391,0.0837,0.504,84.947,audio_features,6zfczP87XO2SxWlQtnjFNa,spotify:track:6zfczP87XO2SxWlQtnjFNa,https://api.spotify.com/v1/tracks/6zfczP87XO2SxWlQtnjFNa,https://api.spotify.com/v1/audio-analysis/6zfczP87XO2SxWlQtnjFNa,277653.0,4.0
Sex on Fire,Kings of Leon,0.681,0.685,10.0,-6.832,1.0,0.0313,0.173,0.0,0.425,0.547,134.967,audio_features,4rrXxmaUQVCO0mqDpY5fZf,spotify:track:4rrXxmaUQVCO0mqDpY5fZf,https://api.spotify.com/v1/tracks/4rrXxmaUQVCO0mqDpY5fZf,https://api.spotify.com/v1/audio-analysis/4rrXxmaUQVCO0mqDpY5fZf,266775.0,4.0
Naive,The Kooks,0.578,0.892,10.0,-7.952,0.0,0.0441,0.000139,0.0111,0.215,0.892,150.253,audio_features,2YxXuCdbUpil3P7tRjhW1t,spotify:track:2YxXuCdbUpil3P7tRjhW1t,https://api.spotify.com/v1/tracks/2YxXuCdbUpil3P7tRjhW1t,https://api.spotify.com/v1/audio-analysis/2YxXuCdbUpil3P7tRjhW1t,196613.0,4.0
Chocolate,The 1975,0.58,0.981,8.0,-2.603,0.0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,audio_features,5XMjXjwCkJVmk0AHm7z8IV,spotify:track:5XMjXjwCkJVmk0AHm7z8IV,https://api.spotify.com/v1/tracks/5XMjXjwCkJVmk0AHm7z8IV,https://api.spotify.com/v1/audio-analysis/5XMjXjwCkJVmk0AHm7z8IV,195667.0,4.0
Chelsea Dagger,The Fratellis,0.506,0.93,4.0,-3.499,1.0,0.0675,0.129,0.00682,0.0931,0.305,146.994,audio_features,3qaSqrrevBrb84xl5JlptU,spotify:track:3qaSqrrevBrb84xl5JlptU,https://api.spotify.com/v1/tracks/3qaSqrrevBrb84xl5JlptU,https://api.spotify.com/v1/audio-analysis/3qaSqrrevBrb84xl5JlptU,297427.0,4.0
Charlemagne,Blossoms,0.421,0.95,4.0,-4.603,1.0,0.0662,0.00145,1.1e-05,0.245,0.472,160.02,audio_features,7MfNoHB8JRNbSQ8P3eAfMQ,spotify:track:7MfNoHB8JRNbSQ8P3eAfMQ,https://api.spotify.com/v1/tracks/7MfNoHB8JRNbSQ8P3eAfMQ,https://api.spotify.com/v1/audio-analysis/7MfNoHB8JRNbSQ8P3eAfMQ,192120.0,4.0
Live Forever - Remastered,Oasis,0.505,0.833,0.0,-4.632,1.0,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,audio_features,5lN1EH25gdiqT1SFALMAq1,spotify:track:5lN1EH25gdiqT1SFALMAq1,https://api.spotify.com/v1/tracks/5lN1EH25gdiqT1SFALMAq1,https://api.spotify.com/v1/audio-analysis/5lN1EH25gdiqT1SFALMAq1,224333.0,4.0
My Favourite Game,The Cardigans,0.674,0.882,3.0,-2.771,0.0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,audio_features,3kMrazSvILsgcwtidZd1Qd,spotify:track:3kMrazSvILsgcwtidZd1Qd,https://api.spotify.com/v1/tracks/3kMrazSvILsgcwtidZd1Qd,https://api.spotify.com/v1/audio-analysis/3kMrazSvILsgcwtidZd1Qd,205733.0,4.0
Dog Days Are Over,Florence + The Machine,0.763,0.803,1.0,-3.713,1.0,0.0351,0.0709,0.285,0.348,0.561,103.04,audio_features,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640.0,3.0
Young Blood,The Naked And Famous,0.687,0.617,4.0,-5.213,1.0,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,audio_features,4sNG6zQBmtq7M8aeeKJRMQ,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/tracks/4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/audio-analysis/4sNG6zQBmtq7M8aeeKJRMQ,252307.0,4.0
Cigarette Daydreams,Cage The Elephant,0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640.0,4.0
Lonely Boy,The Black Keys,0.53,0.634,2.0,-5.759,1.0,0.0311,0.245,0.000601,0.0978,0.105,111.615,audio_features,5uGXVcOINWmyUzpz0lKq7m,spotify:track:5uGXVcOINWmyUzpz0lKq7m,https://api.spotify.com/v1/tracks/5uGXVcOINWmyUzpz0lKq7m,https://api.spotify.com/v1/audio-analysis/5uGXVcOINWmyUzpz0lKq7m,306373.0,4.0
Golden Skans,Klaxons,0.542,0.961,11.0,-5.606,1.0,0.0518,0.000128,0.00119,0.286,0.472,114.048,audio_features,60eVCXFCuw1WYswBuNZc4H,spotify:track:60eVCXFCuw1WYswBuNZc4H,https://api.spotify.com/v1/tracks/60eVCXFCuw1WYswBuNZc4H,https://api.spotify.com/v1/audio-analysis/60eVCXFCuw1WYswBuNZc4H,243933.0,4.0
Cocoon,Catfish and the Bottlemen,0.531,0.821,2.0,-6.812,1.0,0.0439,0.0701,0.171,0.124,0.34,129.139,audio_features,5RoIXwyTCdyUjpMMkk4uPd,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,230800.0,4.0
Town Called Malice,The Jam,0.728,0.638,5.0,-6.455,0.0,0.0336,0.249,0.0,0.116,0.872,130.014,audio_features,0NdTUS4UiNYCNn5FgVqKQY,spotify:track:0NdTUS4UiNYCNn5FgVqKQY,https://api.spotify.com/v1/tracks/0NdTUS4UiNYCNn5FgVqKQY,https://api.spotify.com/v1/audio-analysis/0NdTUS4UiNYCNn5FgVqKQY,193030.0,4.0
My Type,Saint Motel,0.533,0.761,7.0,-10.632,1.0,0.0298,0.013,0.829,0.207,0.917,122.777,audio_features,4c6vZqYHFur11FbWATIJ9P,spotify:track:4c6vZqYHFur11FbWATIJ9P,https://api.spotify.com/v1/tracks/4c6vZqYHFur11FbWATIJ9P,https://api.spotify.com/v1/audio-analysis/4c6vZqYHFur11FbWATIJ9P,162187.0,4.0
The Look,Metronomy,0.465,0.841,11.0,-5.767,0.0,0.0633,0.00486,0.0,0.109,0.689,168.743,audio_features,4dneV7C1yDt9UtyxrQY375,spotify:track:4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375,https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375,157533.0,4.0
Canter,Gerry Cinnamon,0.52,0.496,5.0,-8.121,1.0,0.0271,0.0234,2.05e-05,0.0905,0.496,138.81,audio_features,4B4vB3oB8csotplfoQcAd6,spotify:track:4B4vB3oB8csotplfoQcAd6,https://api.spotify.com/v1/tracks/4B4vB3oB8csotplfoQcAd6,https://api.spotify.com/v1/audio-analysis/4B4vB3oB8csotplfoQcAd6,247002.0,4.0
Banquet,Bloc Party,0.527,0.923,2.0,-7.458,1.0,0.0379,0.000541,0.765,0.127,0.899,146.924,audio_features,34iOH7LY3vme5rQxsVILZ4,spotify:track:34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/tracks/34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/audio-analysis/34iOH7LY3vme5rQxsVILZ4,208453.0,4.0
Jerk It Out,Caesars,0.489,0.892,11.0,-4.757,0.0,0.0786,0.000369,0.00293,0.411,0.598,137.93,audio_features,1MHYAqWWdDRePmnqORynrq,spotify:track:1MHYAqWWdDRePmnqORynrq,https://api.spotify.com/v1/tracks/1MHYAqWWdDRePmnqORynrq,https://api.spotify.com/v1/audio-analysis/1MHYAqWWdDRePmnqORynrq,160886.0,4.0
Kids,MGMT,0.689,0.739,2.0,-5.81,1.0,0.026,1.51e-05,0.509,0.064,0.578,120.423,audio_features,0q6LuUqGLUiCPP1cbdwFs3,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,https://api.spotify.com/v1/tracks/0q6LuUqGLUiCPP1cbdwFs3,https://api.spotify.com/v1/audio-analysis/0q6LuUqGLUiCPP1cbdwFs3,233867.0,4.0
Dakota,Stereophonics,0.551,0.814,4.0,-3.683,1.0,0.0425,0.00089,1.16e-06,0.18,0.469,130.971,audio_features,6CltzquypraYIlWFp48m1O,spotify:track:6CltzquypraYIlWFp48m1O,https://api.spotify.com/v1/tracks/6CltzquypraYIlWFp48m1O,https://api.spotify.com/v1/audio-analysis/6CltzquypraYIlWFp48m1O,237987.0,4.0
T-Shirt Weather,Circa Waves,0.871,0.701,5.0,-5.594,0.0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,audio_features,5r5cp9IpziiIsR6b93vcnQ,spotify:track:5r5cp9IpziiIsR6b93vcnQ,https://api.spotify.com/v1/tracks/5r5cp9IpziiIsR6b93vcnQ,https://api.spotify.com/v1/audio-analysis/5r5cp9IpziiIsR6b93vcnQ,198440.0,4.0
Don't Look Back In Anger - Remastered,Oasis,0.659,0.591,1.0,-6.713,1.0,0.0313,0.441,0.000861,0.0862,0.707,121.14,audio_features,73M2Vb5MfZh8iGKudkMtlw,spotify:track:73M2Vb5MfZh8iGKudkMtlw,https://api.spotify.com/v1/tracks/73M2Vb5MfZh8iGKudkMtlw,https://api.spotify.com/v1/audio-analysis/73M2Vb5MfZh8iGKudkMtlw,245640.0,4.0
Riptide,Vance Joy,0.356,0.982,4.0,-1.574,0.0,0.112,0.713,0.00145,0.941,0.299,95.754,audio_features,21Qsj3cMVCx2xF2EVVNbEu,spotify:track:21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/tracks/21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/audio-analysis/21Qsj3cMVCx2xF2EVVNbEu,110093.0,4.0
Gold on the Ceiling,The Black Keys,0.441,0.684,9.0,-7.495,0.0,0.031,0.374,0.000848,0.108,0.971,199.001,audio_features,6ebxt3Iylxe0GcEuUGlIvb,spotify:track:6ebxt3Iylxe0GcEuUGlIvb,https://api.spotify.com/v1/tracks/6ebxt3Iylxe0GcEuUGlIvb,https://api.spotify.com/v1/audio-analysis/6ebxt3Iylxe0GcEuUGlIvb,141000.0,4.0
Bulletproof,La Roux,0.211,0.849,0.0,-3.994,0.0,0.116,0.00605,0.000436,0.263,0.59,175.616,audio_features,4KspXoCVJXGY1VrvEe1Hdm,spotify:track:4KspXoCVJXGY1VrvEe1Hdm,https://api.spotify.com/v1/tracks/4KspXoCVJXGY1VrvEe1Hdm,https://api.spotify.com/v1/audio-analysis/4KspXoCVJXGY1VrvEe1Hdm,180267.0,4.0
Electric Feel,MGMT,0.525,0.742,10.0,-5.643,1.0,0.0311,0.0874,0.149,0.117,0.179,117.029,audio_features,0Ln5tJyLX5qusquBOtq7wf,spotify:track:0Ln5tJyLX5qusquBOtq7wf,https://api.spotify.com/v1/tracks/0Ln5tJyLX5qusquBOtq7wf,https://api.spotify.com/v1/audio-analysis/0Ln5tJyLX5qusquBOtq7wf,252280.0,4.0
Brazil,Declan McKenna,0.71,0.664,9.0,-9.683,0.0,0.117,0.643,0.0,0.367,0.488,126.947,audio_features,1q8UBHd5QHw0d1dZOc2pzV,spotify:track:1q8UBHd5QHw0d1dZOc2pzV,https://api.spotify.com/v1/tracks/1q8UBHd5QHw0d1dZOc2pzV,https://api.spotify.com/v1/audio-analysis/1q8UBHd5QHw0d1dZOc2pzV,194000.0,4.0
Feel Good Inc.,Gorillaz,0.537,0.882,0.0,-2.306,1.0,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,audio_features,1pHP4JeQV9wDx87D6qH9hD,spotify:track:1pHP4JeQV9wDx87D6qH9hD,https://api.spotify.com/v1/tracks/1pHP4JeQV9wDx87D6qH9hD,https://api.spotify.com/v1/audio-analysis/1pHP4JeQV9wDx87D6qH9hD,179813.0,4.0
Home (2019 Remaster),Edward Sharpe & The Magnetic Zeros,0.598,0.553,9.0,-6.742,0.0,0.0397,0.562,0.157,0.257,0.533,123.075,audio_features,6qZjm61s6u8Ead9sWxCDro,spotify:track:6qZjm61s6u8Ead9sWxCDro,https://api.spotify.com/v1/tracks/6qZjm61s6u8Ead9sWxCDro,https://api.spotify.com/v1/audio-analysis/6qZjm61s6u8Ead9sWxCDro,211227.0,4.0
Jenny Was A Friend Of Mine,The Killers,0.489,0.769,5.0,-3.524,1.0,0.038,0.00135,0.56,0.0727,0.637,128.985,audio_features,4absiGHMelB8eH976ytjBj,spotify:track:4absiGHMelB8eH976ytjBj,https://api.spotify.com/v1/tracks/4absiGHMelB8eH976ytjBj,https://api.spotify.com/v1/audio-analysis/4absiGHMelB8eH976ytjBj,215827.0,4.0
Sweet Disposition,The Temper Trap,0.779,0.471,1.0,-11.706,1.0,0.134,0.8,0.0018,0.111,0.859,82.953,audio_features,7bChzDoU4kJ5zBbQyN0ASl,spotify:track:7bChzDoU4kJ5zBbQyN0ASl,https://api.spotify.com/v1/tracks/7bChzDoU4kJ5zBbQyN0ASl,https://api.spotify.com/v1/audio-analysis/7bChzDoU4kJ5zBbQyN0ASl,130121.0,4.0
Left Hand Free,alt-J,0.717,0.707,4.0,-9.495,1.0,0.0628,0.384,0.000117,0.161,0.206,105.014,audio_features,5T8OICEqdqbx8Uz7L5abkH,spotify:track:5T8OICEqdqbx8Uz7L5abkH,https://api.spotify.com/v1/tracks/5T8OICEqdqbx8Uz7L5abkH,https://api.spotify.com/v1/audio-analysis/5T8OICEqdqbx8Uz7L5abkH,204280.0,4.0
Snap Out Of It,Arctic Monkeys,0.565,0.636,2.0,-5.855,1.0,0.0319,0.0484,0.0331,0.0979,0.16,170.0,audio_features,3GJbXOYweOltxSiOsCNkMd,spotify:track:3GJbXOYweOltxSiOsCNkMd,https://api.spotify.com/v1/tracks/3GJbXOYweOltxSiOsCNkMd,https://api.spotify.com/v1/audio-analysis/3GJbXOYweOltxSiOsCNkMd,227427.0,4.0
There She Goes,The La's,0.557,0.408,7.0,-8.656,1.0,0.0792,0.57,0.0131,0.146,0.294,102.343,audio_features,4ZTC6KvnQxloiwmT0Yhypy,spotify:track:4ZTC6KvnQxloiwmT0Yhypy,https://api.spotify.com/v1/tracks/4ZTC6KvnQxloiwmT0Yhypy,https://api.spotify.com/v1/audio-analysis/4ZTC6KvnQxloiwmT0Yhypy,198201.0,4.0
Boys Don't Cry - Single Version,The Cure,0.48,0.952,11.0,-3.643,0.0,0.246,0.0966,0.0286,0.215,0.634,131.956,audio_features,2gTF3yPxvDpW2EAYbOVeIt,spotify:track:2gTF3yPxvDpW2EAYbOVeIt,https://api.spotify.com/v1/tracks/2gTF3yPxvDpW2EAYbOVeIt,https://api.spotify.com/v1/audio-analysis/2gTF3yPxvDpW2EAYbOVeIt,266907.0,4.0
Little Lion Man,Mumford & Sons,0.396,0.521,3.0,-5.877,1.0,0.101,0.605,0.0,0.157,0.34,175.558,audio_features,0gCNs3jCCDhObAK0MRghtv,spotify:track:0gCNs3jCCDhObAK0MRghtv,https://api.spotify.com/v1/tracks/0gCNs3jCCDhObAK0MRghtv,https://api.spotify.com/v1/audio-analysis/0gCNs3jCCDhObAK0MRghtv,218854.0,4.0
Love Will Tear Us Apart - 2020 Remaster,Joy Division,0.482,0.788,7.0,-6.307,1.0,0.0432,0.115,0.00374,0.344,0.85,191.772,audio_features,6v23dkIy9AHxk8MAcOHBLu,spotify:track:6v23dkIy9AHxk8MAcOHBLu,https://api.spotify.com/v1/tracks/6v23dkIy9AHxk8MAcOHBLu,https://api.spotify.com/v1/audio-analysis/6v23dkIy9AHxk8MAcOHBLu,213798.0,4.0
Kathleen,Catfish and the Bottlemen,0.703,0.704,4.0,-9.42,1.0,0.0702,0.36,0.00996,0.0942,0.609,119.945,audio_features,4mrMneeP6gYjDezM4tyxMD,spotify:track:4mrMneeP6gYjDezM4tyxMD,https://api.spotify.com/v1/tracks/4mrMneeP6gYjDezM4tyxMD,https://api.spotify.com/v1/audio-analysis/4mrMneeP6gYjDezM4tyxMD,278082.0,4.0
On Melancholy Hill,Gorillaz,0.811,0.452,7.0,-8.676,1.0,0.115,0.162,0.00305,0.12,0.556,121.058,audio_features,0BWBqb5XxraObLopqskk6D,spotify:track:0BWBqb5XxraObLopqskk6D,https://api.spotify.com/v1/tracks/0BWBqb5XxraObLopqskk6D,https://api.spotify.com/v1/audio-analysis/0BWBqb5XxraObLopqskk6D,199006.0,4.0
Hypersonic Missiles,Sam Fender,0.7,0.513,0.0,-6.845,1.0,0.0698,0.684,5.23e-05,0.249,0.637,82.006,audio_features,3XHjBo5wg5tvVugQRXkP0P,spotify:track:3XHjBo5wg5tvVugQRXkP0P,https://api.spotify.com/v1/tracks/3XHjBo5wg5tvVugQRXkP0P,https://api.spotify.com/v1/audio-analysis/3XHjBo5wg5tvVugQRXkP0P,155845.0,4.0
Walking On A Dream,Empire of the Sun,0.703,0.661,7.0,-7.554,1.0,0.0787,0.0344,0.00932,0.198,0.558,97.012,audio_features,6oEFRBgGkATGn8ZpQ0TTdl,spotify:track:6oEFRBgGkATGn8ZpQ0TTdl,https://api.spotify.com/v1/tracks/6oEFRBgGkATGn8ZpQ0TTdl,https://api.spotify.com/v1/audio-analysis/6oEFRBgGkATGn8ZpQ0TTdl,156293.0,4.0
Always Like This,Bombay Bicycle Club,0.717,0.482,3.0,-8.071,1.0,0.0465,0.564,0.000235,0.0921,0.321,103.006,audio_features,3G9zeErd0kMx012kmYUrm7,spotify:track:3G9zeErd0kMx012kmYUrm7,https://api.spotify.com/v1/tracks/3G9zeErd0kMx012kmYUrm7,https://api.spotify.com/v1/audio-analysis/3G9zeErd0kMx012kmYUrm7,214578.0,4.0
